source	interaction	target
P28482	1	Q07889
Q07889	1	P01116
Q13588	1	Q07889
P62140	1	P30307
P06493	1	P30307
P30307	1	P06493
P62136	1	P30307
P30307	1	P14635
P36873	1	P30307
Q15382	1	P04049
P49815	1	Q15382
Q15382	1	Q8N122
Q15382	1	P42345
P40763	1	Q96IK5
P06493	1	P31350
Q15118	1	Q13153
Q15118	1	O00141
Q15118	1	P31751
Q15118	1	Q16513
Q15118	1	P23443
P29992	1	P42336
P35754	1	Q14653
P35754	1	O14920
P29350	1	P23458
P00519	1	P29350
P29350	1	Q14790
P06213	1	P29350
P29350	1	P40763
O60674	1	P29350
P29350	1	O60674
P20273	1	P29350
P17181	1	P42224
P23458	1	P42224
Q13263	1	P42224
P42224	1	Q02556
P29597	1	P42224
Q16539	1	P42224
P52630	1	P42224
P00519	1	P42224
P42224	1	P25445
P28482	1	P42224
Q06124	1	P42224
Q13287	1	P42224
O75925	1	P42224
P42224	1	P05161
P40763	1	P42224
P42224	1	P27540
O60674	1	P42224
P45983	1	P42224
Q8N2W9	1	P42224
P42224	1	Q00978
P42224	1	P14316
Q14626	1	P42224
P38484	1	P42224
P22607	1	P42224
P48551	1	P42224
P22455	1	P42224
Q13555	1	P42224
P08047	1	P08294
P27361	1	P15336
Q16539	1	P15336
P15336	1	P08253
P28482	1	P15336
P15336	1	P45983
P45983	1	P15336
P15336	1	P05412
P53778	1	P15336
Q99986	1	P15336
O94875	1	P00519
P00519	1	O94875
P11233	1	Q15311
Q12967	1	P11233
P17676	1	P02763
P00519	1	Q9Y6W5
P00519	1	O15056
P27361	1	O75581
P48730	1	O75581
P28482	1	O75581
O14640	1	O75581
P49841	1	O75581
P45983	1	O75581
O14641	1	O75581
P34947	1	O75581
Q03431	1	O75581
Q9HCP0	1	O75581
O94921	1	O75581
P29279	1	O75581
Q14457	1	Q9C0C7
Q9C0C7	1	Q14457
O43521	1	P21796
Q07812	1	P21796
P20749	1	Q00653
Q6UUV7	1	P20749
P61077	1	Q15796
P61077	1	P38398
Q16539	1	P17275
P40763	1	P17275
O00255	1	Q03164
Q03164	1	O00255
Q13131	1	P52292
O14965	1	P04637
O14965	1	O95983
Q6PGQ7	1	O14965
O14965	1	P38398
Q13153	1	O14965
O14965	1	Q9NRM7
O14965	1	Q49MG5
O14965	1	O75410
O14965	1	Q8TEW0
O14965	1	Q9UPY8
O14965	1	Q9Y6A5
Q99653	1	Q13153
Q13216	1	Q9HCS7
Q13216	1	P23025
Q13216	1	P05114
Q99873	1	Q07666
Q99873	1	Q92804
Q92997	1	P63000
P63000	1	Q13153
O14640	1	P63000
Q15311	1	P63000
P63000	1	Q13177
P63000	1	P40763
P63000	1	P45983
P36897	1	P63000
O14641	1	P63000
Q9Y4D1	1	P63000
A7KAX9	1	P63000
P46940	1	P63000
P63000	1	P46940
P63000	1	Q02779
Q14155	1	P63000
P52735	1	P63000
P63000	1	Q16584
Q92974	1	P63000
P63000	1	P35125
P52306	1	P63000
O43312	1	P63000
P27361	1	P17655
P28482	1	P17655
P17655	1	Q9H1Y0
P17655	1	P49841
Q96MF7	1	Q9NYB0
Q96MF7	1	Q99598
Q96MF7	1	Q9BSI4
Q96MF7	1	Q96SB8
P10276	1	P22736
P19793	1	P22736
P22736	1	P24468
O75469	1	P19793
P19793	1	O75469
Q15466	1	O75469
O75469	1	P41235
Q6ZUJ8	1	P42336
Q6ZUJ8	1	P27986
Q6ZUJ8	1	P42338
Q86X55	1	Q92922
Q86X55	1	Q01201
O75460	1	P17861
Q16539	1	P61244
P61244	1	Q99583
P84022	1	P61244
O60271	1	P61244
P61244	1	Q14582
P61244	1	Q8IWI9
P61244	1	P50539
P62993	1	Q13480
Q13480	1	P62993
P00519	1	P62993
P62993	1	P00519
P29353	1	P62993
P62993	1	Q13153
Q06124	1	P62993
P21860	1	P62993
Q13191	1	P62993
P62993	1	P52735
P15498	1	P62993
P62993	1	Q07890
P21802	1	P62993
Q14289	1	P62993
P62993	1	Q92918
P62993	1	Q92558
P09455	1	P62993
P27361	1	P17676
P17676	1	P07900
P00519	1	P17676
P17676	1	P18428
P17676	1	Q16254
P28482	1	P17676
P49841	1	P17676
P17676	1	P40763
P00519	1	Q96MU7
P41240	1	Q96MU7
Q13151	1	P24522
Q99835	1	Q9UMX1
P49841	1	Q99835
Q13635	1	Q99835
Q99835	1	P62879
Q99835	1	Q9UBI6
Q99835	1	P63215
Q99835	1	P11488
Q99835	1	P62873
Q99835	1	Q9NRP7
Q99835	1	P19087
Q99835	1	P59768
Q9P2K8	1	Q9BY44
Q9BY44	1	P18848
P27361	1	O75676
Q16539	1	O75676
O75676	1	Q04206
P28482	1	O75676
P42345	1	Q13541
P17181	1	P23458
P17181	1	P29597
P29597	1	P17181
P48357	1	P23458
P48357	1	P29597
P48357	1	O60674
Q9NSE2	1	P48357
Q13480	1	P42336
Q13480	1	Q06124
P08581	1	Q13480
P06213	1	Q13480
Q13480	1	A7KAX9
P27361	1	P78347
P27361	1	P78536
P27361	1	P04637
P27361	1	P29353
P27361	1	P19793
P27361	1	Q00613
P04049	1	P27361
P27361	1	P04049
P27361	1	Q8IZP0
P27361	1	Q15796
P27361	1	P28562
P28562	1	P27361
P27361	1	Q15788
P27361	1	P08047
P27361	1	P51812
P28482	1	P27361
P27361	1	Q02447
P27361	1	Q13485
P27361	1	Q06546
P27361	1	P53805
P27361	1	Q8N122
P27361	1	Q16665
P27361	1	P53355
P27361	1	Q9NRA0
P27361	1	P40763
P10398	1	P27361
P27361	1	P23443
P27361	1	P27708
P27361	1	O95997
P27361	1	Q16828
Q16828	1	P27361
P27361	1	P05412
P27361	1	P84022
P27361	1	Q9HBH9
P27361	1	P14921
P27361	1	P84243
Q9UHA4	1	P27361
P27361	1	P14598
P27361	1	P19419
P23467	1	P27361
Q15121	1	P27361
P27361	1	P28324
P27361	1	P47712
P27361	1	Q14005
P27361	1	P10828
P27361	1	Q92974
Q9BRX9	1	P27361
P27361	1	Q15046
P27361	1	Q9UJY1
P27361	1	Q9NZQ3
P27361	1	Q9NYV6
P27361	1	Q12800
P27361	1	Q15648
P27361	1	P56270
P27361	1	P17480
P42575	1	O95831
P42575	1	Q14790
P42575	1	Q13546
P42575	1	Q9NR28
P78527	1	P42575
Q96KQ7	1	Q9UBC3
Q96KQ7	1	Q9Y6K1
P23458	1	P29597
P23458	1	Q9Y4H2
P23458	1	P52630
P23458	1	P29353
P10912	1	P23458
P23458	1	Q06124
P05161	1	P23458
P23458	1	P40763
P23458	1	P24394
P24394	1	P23458
O60674	1	P23458
P23458	1	O60674
P23458	1	P51692
P23458	1	P38484
P38484	1	P23458
P14784	1	P23458
Q01113	1	P23458
P08575	1	P23458
P48551	1	P23458
P62140	1	Q13263
Q9H4L7	1	Q13263
P63279	1	Q13263
Q13263	1	Q9BZK7
P62136	1	Q13263
P78527	1	Q13263
P40763	1	O43474
Q9Y4H2	1	P42336
P29353	1	P42336
P27986	1	P42336
P01111	1	P42336
Q06124	1	P42336
P21860	1	P42336
P42336	1	P42345
P42336	1	P23443
P01116	1	P42336
Q9UBI6	1	P42336
P63215	1	P42336
P62873	1	P42336
P59768	1	P42336
Q16236	1	Q9UJX0
P28482	1	P78347
P78347	1	P24385
O60674	1	P78347
Q16539	1	Q15910
Q14209	1	Q15910
Q12972	1	Q15910
Q09161	1	Q02556
Q8TDY2	1	Q676U5
Q9H082	1	Q676U5
Q9H1Y0	1	Q676U5
Q9Y239	1	Q676U5
P29597	1	P52630
P10912	1	P29597
Q08334	1	P29597
P29597	1	P40763
P29597	1	P51692
P78552	1	P29597
P48551	1	P29597
P29597	1	P51452
P10276	1	P19793
P19793	1	P10276
P50613	1	P10276
Q15596	1	P10276
P45983	1	P10276
Q15466	1	P10276
P10276	1	P28702
P28702	1	P10276
P10276	1	P10827
P10827	1	P10276
P10276	1	P48443
P08047	1	P78536
P78536	1	P46531
Q92793	1	P52630
Q92793	1	Q16236
Q04206	1	Q92793
Q92793	1	Q04206
P28482	1	Q92793
Q92793	1	P40763
Q92793	1	P27540
Q13569	1	Q92793
Q92793	1	Q13569
Q92793	1	Q01201
Q92793	1	P05412
P84022	1	Q92793
Q92793	1	Q00978
Q92793	1	P41240
Q92793	1	P19419
Q92793	1	P48551
O75177	1	Q92793
Q92585	1	P04637
Q16539	1	P04637
P04637	1	Q9Y6P5
P04637	1	Q13568
O15297	1	P04637
P04637	1	O15297
Q12888	1	P04637
P04637	1	O43715
O60285	1	P04637
P04637	1	P27701
P06493	1	P04637
P27695	1	P04637
P04637	1	P01135
P54132	1	P04637
P04637	1	O15460
Q96KQ4	1	P04637
Q04837	1	P04637
P04637	1	P25445
P48730	1	P04637
Q13625	1	P04637
P04637	1	Q92696
P04637	1	Q92466
P04637	1	P62736
P50613	1	P04637
P04637	1	Q7Z419
P04637	1	P08253
P04637	1	P28562
P04637	1	P11926
P04637	1	P24522
Q8TDY2	1	P04637
P04637	1	Q99988
P04637	1	P49815
P28482	1	P04637
P04637	1	O60238
P04637	1	P25054
P04637	1	Q9NYZ3
Q92630	1	P04637
P04637	1	Q9BUZ4
P04637	1	Q9NRM7
P04637	1	P43246
P68400	1	P04637
P67775	1	P04637
P04637	1	Q07812
Q9BUP3	1	P04637
Q93009	1	P04637
P04637	1	Q9NPP4
P61978	1	P04637
Q9H2X6	1	P04637
P04637	1	Q92597
P04637	1	P08581
P04637	1	P57723
P04637	1	P14210
P04637	1	Q7LG56
P67870	1	P04637
Q16665	1	P04637
P04637	1	P53355
P53355	1	P04637
Q9BVP2	1	P04637
Q8WTS6	1	P04637
P49841	1	P04637
P04637	1	Q00653
P17844	1	P04637
O43293	1	P04637
P45983	1	P04637
P04637	1	Q01831
P04637	1	P40692
Q92794	1	P04637
P04637	1	P78543
P04637	1	P39060
P04637	1	Q658P3
P78527	1	P04637
P04637	1	O75909
Q96S44	1	P04637
Q9NXV6	1	P04637
Q13131	1	P04637
Q13627	1	P04637
Q99986	1	P04637
Q9NS56	1	P04637
P49915	1	P04637
P62714	1	P04637
Q66K89	1	P04637
P06213	1	Q9Y4H2
P24394	1	Q9Y4H2
P48730	1	O15055
P08047	1	P46695
P28482	1	P46695
P46695	1	P28482
Q92585	1	Q06330
Q92585	1	P46531
Q92585	1	Q04721
Q92585	1	P24863
O75460	1	P45983
Q5VWQ8	1	O75460
Q71DI3	1	Q12888
P53355	1	P14618
P14618	1	P40763
Q7KZI7	1	Q92997
P98082	1	Q92997
Q9Y608	1	Q92997
P34925	1	Q92997
P31431	1	Q92997
Q92997	1	Q99755
Q9NTG7	1	P12956
Q9NTG7	1	P48735
Q15628	1	Q14790
Q15628	1	Q13490
Q13546	1	Q15628
Q15628	1	Q13546
P19438	1	Q15628
Q15628	1	P19438
Q15628	1	Q13077
Q93038	1	Q15628
Q16539	1	P35638
Q16539	1	O60381
Q16539	1	Q02078
Q16539	1	Q15796
P28562	1	Q16539
Q16539	1	P28562
P24522	1	Q16539
Q16539	1	P24522
P52564	1	Q16539
Q16539	1	P18850
Q16539	1	P28482
Q16539	1	P41970
Q9UQF2	1	Q16539
Q9Y6R4	1	Q16539
Q16539	1	P22415
Q16539	1	P67775
Q16539	1	Q07812
Q16539	1	P24385
Q16539	1	P26651
Q16539	1	O15519
Q16539	1	P40763
Q15750	1	Q16539
Q16539	1	O43255
Q16539	1	P05412
Q16539	1	P84022
Q16539	1	Q9HBH9
O60271	1	Q16539
Q16539	1	Q14814
Q16539	1	P84243
Q16539	1	P19419
Q16539	1	O95644
Q9Y239	1	Q16539
Q9H257	1	Q16539
Q16539	1	P47712
Q16539	1	P19634
Q16512	1	Q16539
P51452	1	Q16539
Q8IVH8	1	Q16539
Q8N4C8	1	Q16539
Q16539	1	Q9Y263
Q16539	1	P42566
Q16539	1	Q6STE5
Q16539	1	Q15075
Q4KMG0	1	Q16539
Q16539	1	Q9H1K0
Q16539	1	O43257
P07900	1	P04049
P07900	1	P53041
P07900	1	P53355
P40763	1	P07900
P07900	1	P36897
P07900	1	P43034
O95433	1	P07900
P63165	1	Q13426
Q13426	1	Q96T60
Q9UHD2	1	Q13568
P52630	1	Q00978
Q00978	1	P52630
P48551	1	P52630
Q05513	1	P08047
Q05513	1	Q04206
Q05513	1	P49768
Q05513	1	P49841
Q05513	1	P23443
Q05513	1	O14920
Q05513	1	P14598
Q05513	1	Q8TEW0
P31946	1	Q05513
Q05513	1	Q96RI1
Q05513	1	P35611
Q05513	1	O43315
Q07812	1	O95831
P00519	1	P29353
P00519	1	P49023
P00519	1	Q12888
P00519	1	Q969W1
P00519	1	Q13188
P06493	1	P00519
P00519	1	P04040
P00519	1	P46108
P00519	1	Q8IZP0
Q8IZP0	1	P00519
P00519	1	P56945
P00519	1	O00213
P00519	1	P11274
P11274	1	P00519
P00519	1	Q70E73
Q13153	1	P00519
P00519	1	Q9NRY4
P00519	1	Q03468
Q13177	1	P00519
P00519	1	P42345
O43586	1	P00519
P00519	1	O43586
P00519	1	P17844
P00519	1	O60674
P78527	1	P00519
Q8N488	1	P00519
P00519	1	Q14847
P00519	1	P52735
P00519	1	Q14511
P00519	1	P15498
P00519	1	Q13588
P00519	1	Q15746
P00519	1	Q92918
P22670	1	P00519
Q4KMG0	1	P00519
P51149	1	Q9BQS8
P08581	1	P29353
P06213	1	P29353
P45983	1	P29353
P36897	1	P29353
P32927	1	P29353
Q02763	1	P29353
P29353	1	Q92835
P14784	1	P29353
P43405	1	P29353
P29353	1	Q13588
Q14289	1	P29353
P35916	1	P29353
P09455	1	P29353
P28482	1	P49023
Q13153	1	P49023
Q06124	1	P49023
P45983	1	P49023
P41240	1	P49023
Q13882	1	P49023
P49023	1	Q13418
O95786	1	Q14653
Q14653	1	P05161
Q14653	1	Q9UHD2
Q9UHD2	1	Q14653
P45983	1	Q14653
P78527	1	Q14653
O14920	1	Q14653
Q14653	1	P02778
Q9UIF7	1	Q92547
P63165	1	Q13363
Q13153	1	Q13363
Q9H2X6	1	Q13363
Q13363	1	Q9C0J9
Q13363	1	O60315
O00303	1	P46531
Q9BWU1	1	O00303
Q9Y4P1	1	Q9H0R8
Q9Y4P1	1	P60520
P08047	1	P15311
P41743	1	P15311
P31751	1	P15311
P15311	1	P07332
P01583	1	P14778
P63165	1	P48552
P28702	1	P48552
P25445	1	Q14790
P50591	1	Q14790
Q13546	1	Q14790
P19438	1	Q14790
Q14790	1	Q13077
Q14790	1	Q8WUI4
Q14790	1	O75618
P25445	1	Q9UER7
P68400	1	Q9UER7
Q9H2X6	1	Q9UER7
P50613	1	P21127
Q9UQ88	1	P21127
Q16236	1	P09601
O60674	1	P05107
P28482	1	P19793
P19793	1	P37231
P37231	1	P19793
Q15596	1	P19793
P45983	1	P19793
P19793	1	Q03181
Q03181	1	P19793
P19793	1	P24468
P24468	1	P19793
Q15466	1	P19793
P19793	1	P55055
P55055	1	P19793
P13631	1	P19793
P19793	1	P13631
P10827	1	P19793
P19793	1	P10827
P10828	1	P19793
P19793	1	P10828
P19793	1	Q96RI1
Q96RI1	1	P19793
P19793	1	Q13133
Q13133	1	P19793
P10826	1	P19793
P19793	1	P10826
P10589	1	P19793
P68400	1	P45973
Q12888	1	P56524
P16104	1	Q12888
O75925	1	Q12888
Q12888	1	Q6ZW49
Q6ZW49	1	Q12888
Q8N2W9	1	Q12888
Q04917	1	Q12888
Q99986	1	Q12888
Q99717	1	Q13485
P36894	1	Q99717
Q04771	1	Q99717
P12643	1	Q99717
Q13188	1	O95835
Q13188	1	Q9NRM7
Q9NS23	1	Q13188
Q9UL54	1	Q13188
Q7L7X3	1	Q13188
Q13188	1	Q9H4B6
Q9H4B6	1	Q13188
Q13188	1	Q7L9L4
Q13188	1	Q9H8S9
Q9H2K8	1	Q13188
Q86UP2	1	P33176
P37231	1	Q9BX66
P48061	1	P25106
O14980	1	Q13485
P01137	1	P27986
P14778	1	P27986
P21860	1	P27986
P36897	1	P27986
Q06418	1	P27986
Q13191	1	P27986
P27986	1	P42338
P27986	1	P15498
P43405	1	P27986
Q9H0Y0	1	O94817
Q9H0Y0	1	Q9H1Y0
P78527	1	Q92900
P35638	1	O43521
P35637	1	O43521
O43521	1	Q07812
P45983	1	O43521
P62140	1	P35240
Q01831	1	Q16531
Q06546	1	Q16881
Q96RR4	1	Q13131
Q96RR4	1	Q14012
Q06787	1	Q13153
Q99612	1	Q9UIK4
P08253	1	P01137
P01137	1	P36897
Q14766	1	P01137
P01137	1	P63151
P35555	1	P01137
Q03468	1	Q9HCS7
P51532	1	Q8TAQ2
P51532	1	O14746
P51532	1	P24522
P51532	1	Q92922
P51532	1	Q01831
Q01831	1	P51532
P51532	1	P37275
O00716	1	P14635
Q9Y2H1	1	O60285
P25685	1	Q00613
P45983	1	Q00613
Q00613	1	P78527
P19784	1	Q00613
Q8WWW0	1	Q9NS23
Q8WWW0	1	P01116
P62834	1	Q9P212
Q9UBI6	1	Q9P212
Q8WTS6	1	Q12962
P18848	1	P35637
P35637	1	Q9UQ80
O60936	1	Q07812
Q12986	1	Q96ST3
P06493	1	O95835
P06493	1	P15927
P78344	1	P06493
Q96JB5	1	P06493
P50613	1	P06493
P06493	1	P08047
P06493	1	P38398
P06493	1	P14635
P06493	1	P08670
P06493	1	P68400
P68400	1	P06493
P06493	1	O15392
P06493	1	P05783
P06493	1	P18858
P06493	1	P67870
P06493	1	Q13501
P06493	1	P23443
P06493	1	P25205
P06493	1	P49459
P06493	1	O95997
P06493	1	Q92574
P06493	1	P52948
P06493	1	P30260
P06493	1	Q07666
P06493	1	Q9H1A4
P06493	1	O00562
P06493	1	P29692
P06493	1	Q8TAP9
P06493	1	Q9UJX2
P06493	1	Q13042
P06493	1	Q9NXR1
P06493	1	Q9Y6I3
P06493	1	Q06481
P06493	1	Q01167
P06493	1	P22314
O75293	1	Q9Y6R4
Q03164	1	Q9H7Z6
P12544	1	P27695
P27695	1	P40763
P27695	1	P27540
P27695	1	Q01201
Q06124	1	O14746
Q9NUX5	1	O14746
P56945	1	P46108
P52564	1	P46108
P46108	1	P45983
A7KAX9	1	P46108
P46108	1	A7KAX9
P46108	1	Q14185
P16234	1	P46108
P46108	1	Q92918
P29320	1	P46108
Q8TEW6	1	P46108
Q8IZQ1	1	O94817
O94817	1	Q9H1Y0
P35240	1	O95835
Q7L9L4	1	O95835
Q9H8S9	1	O95835
P12956	1	P78527
O60238	1	Q9H0R8
Q86TL0	1	Q9H0R8
Q9H0R8	1	Q13501
O75925	1	P15927
P15927	1	O60934
P78527	1	P15927
Q8N2W9	1	P15927
O76064	1	Q8IYW5
Q8IYW5	1	P16104
O95714	1	Q8IYW5
Q9BXM7	1	Q12931
Q08999	1	Q16254
P28749	1	Q16254
P01111	1	P04049
P62136	1	P04049
O95816	1	P04049
P04049	1	P28482
P28482	1	P04049
Q13153	1	P04049
Q14738	1	P04049
P10301	1	P04049
P67775	1	P04049
Q13177	1	P04049
O60674	1	P04049
Q8IVT5	1	P04049
P01116	1	P04049
Q13131	1	P04049
P04049	1	Q92918
Q9BRX9	1	P04049
Q16512	1	P04049
Q8TCT0	1	P04049
P63151	1	P04049
P43246	1	P54132
P63279	1	P63165
P63279	1	Q13485
P63279	1	Q96RL1
O94782	1	Q9NVI1
P63165	1	Q13485
P63165	1	P49711
P63165	1	Q96RL1
P63165	1	P35398
P78344	1	Q13490
P28482	1	Q8IZP0
O75475	1	P02511
O75475	1	P30041
O75475	1	P04792
O60674	1	P10912
P10912	1	O60674
Q15796	1	Q02078
Q13485	1	Q02078
P49841	1	Q6PGQ7
Q9Y5W3	1	Q16236
P51946	1	P50613
P25445	1	Q13546
Q13546	1	P25445
P46531	1	Q06330
Q06330	1	Q14469
Q04721	1	Q06330
Q13573	1	Q06330
Q06330	1	P52657
Q06330	1	Q86X95
P48730	1	O14640
P48730	1	P49841
P48730	1	O14641
Q04637	1	P06730
Q15796	1	P08047
P28482	1	Q15796
P67775	1	Q15796
Q15796	1	Q13485
Q15796	1	P53355
Q15796	1	Q9NQB0
P98082	1	Q15796
P36897	1	Q15796
P62837	1	Q15796
Q9H0M0	1	Q15796
O95405	1	Q15796
Q6ZNA4	1	Q15796
O15105	1	Q15796
P12757	1	Q15796
P35658	1	Q15796
Q15796	1	Q9HAU4
Q9HAU4	1	Q15796
O43541	1	Q15796
O14964	1	Q15796
Q9HCE7	1	Q15796
Q9UPN9	1	Q15796
P49790	1	Q15796
P12755	1	Q15796
P36896	1	Q15796
O15194	1	Q15796
Q9GZU7	1	Q15796
Q96KS0	1	Q16665
Q13882	1	P56945
Q5VT25	1	P53667
P68400	1	P20042
Q16656	1	P20042
Q8NES3	1	O00548
O00548	1	P46531
Q86YT6	1	O00548
O00548	1	Q04721
P30154	1	P67775
P13010	1	Q92466
Q92466	1	Q01831
Q9UPU5	1	Q92466
P67870	1	P20226
P08047	1	P56524
Q04206	1	P56524
P67775	1	P56524
Q9NVI1	1	Q9NW38
Q9NW38	1	Q9NVI1
Q8NHM5	1	Q99496
Q8NHM5	1	Q13162
P50613	1	P11802
Q16236	1	P48507
P78543	1	Q16236
Q96HS1	1	Q16236
Q13546	1	Q9NYJ8
P51617	1	Q9NYJ8
O15105	1	Q9NYJ8
P28482	1	O00213
P78527	1	Q9NUW8
P49715	1	P08571
P49715	1	P61626
P49715	1	P49279
Q14457	1	Q8NEB9
Q9P2Y5	1	Q8NEB9
Q99570	1	Q8NEB9
Q10567	1	P09496
P28482	1	P28562
P28562	1	P28482
P28562	1	P45983
P45983	1	P28562
Q12906	1	P28562
P38398	1	P24522
O95453	1	P24522
Q6P1J9	1	Q9UKF6
P01111	1	Q12967
P01111	1	P10398
Q9Y397	1	P01111
Q8IV61	1	P01111
P01111	1	P42338
Q8TEU7	1	P01111
Q92565	1	P01111
Q0VAM2	1	P01111
P08047	1	P10620
Q9Y6R4	1	P52564
P52564	1	P45983
Q9UL54	1	P52564
P52564	1	P53778
Q16584	1	P52564
P11274	1	P27348
P07332	1	P11274
P28482	1	Q15788
Q15788	1	P51692
P08047	1	Q9UBT6
P08047	1	Q99988
P08047	1	Q9H3F6
P08047	1	P53007
Q04206	1	P08047
P08047	1	P02452
P28482	1	P08047
P08047	1	O60238
P67775	1	P08047
P08047	1	O15392
P08047	1	P49279
P08047	1	P49961
P04792	1	P08047
P08047	1	Q15573
P45983	1	P08047
P08047	1	Q12882
P08047	1	P35520
Q01664	1	P08047
Q04206	1	Q14457
Q9BXM7	1	Q14457
P53355	1	Q14457
Q9P2Y5	1	Q14457
Q14457	1	Q99570
Q9HD26	1	Q14457
Q13489	1	Q13490
Q13490	1	Q13546
Q9NR28	1	Q13490
P12544	1	P01584
P01584	1	P14778
P01584	1	Q9NPH3
P24385	1	P11802
P11802	1	P28749
P11802	1	Q8IZL8
Q8IYT8	1	Q8TDY2
Q8TDY2	1	Q8IYT8
O14640	1	P25116
P25116	1	Q03113
P00734	1	P25116
O76064	1	P16104
O95714	1	O76064
O15105	1	P62136
P62136	1	P07737
Q9UQ13	1	P62136
P62136	1	P37023
Q8IWU2	1	P62136
P45983	1	P16104
P16104	1	O60934
P78527	1	P16104
Q96RL1	1	P38398
Q92878	1	P38398
O75116	1	P53667
O75116	1	Q96A00
O75116	1	P26038
O75116	1	P19634
O75116	1	P47756
Q07960	1	O75116
P21860	1	Q14451
P06213	1	Q14451
Q02763	1	Q14451
Q14451	1	Q92730
Q13153	1	O15143
Q92558	1	O15143
Q13489	1	Q13546
Q9NR28	1	Q13489
Q16665	1	Q9GZT9
Q9GZT9	1	Q16665
Q03164	1	Q01201
P53667	1	Q9Y281
P28482	1	Q04206
P68400	1	Q04206
P67870	1	Q04206
Q9UHD2	1	Q04206
Q04206	1	Q15653
P49841	1	Q04206
O14920	1	Q04206
Q04206	1	P05412
P60510	1	Q04206
P19784	1	Q04206
O95816	1	Q9UNE7
P53355	1	P49815
P49815	1	P42345
P49841	1	P49815
Q13619	1	P49815
P49815	1	Q92574
Q92574	1	P49815
Q16549	1	P18850
P28482	1	P51812
P51812	1	Q8N122
P51812	1	P62753
P51812	1	P18848
P51812	1	P84243
P51812	1	Q8IX03
P51812	1	O60825
O60729	1	P25054
O60729	1	Q99618
P42345	1	Q13542
Q15154	1	Q9BV73
Q9UHD2	1	Q92985
P51617	1	Q92985
P18887	1	P06746
P28482	1	Q13153
P28482	1	Q02447
P28482	1	P68400
P28482	1	Q13485
P28482	1	Q06546
P28482	1	P26651
P28482	1	P09874
P28482	1	P30041
P28482	1	Q8N122
P28482	1	Q16665
P28482	1	P53355
P28482	1	Q9NRA0
P28482	1	P49841
P28482	1	P40763
P10398	1	P28482
P28482	1	P23443
P28482	1	P27708
P28482	1	O95997
P28482	1	Q16828
Q16828	1	P28482
P28482	1	P05412
P28482	1	P84022
P28482	1	Q9HBH9
P28482	1	Q9BY84
P28482	1	P84243
P46940	1	P28482
P28482	1	Q9H8Y8
Q9UHA4	1	P28482
P28482	1	P14598
P28482	1	P19419
P28482	1	Q05682
P15498	1	P28482
Q15121	1	P28482
P28482	1	Q07666
P28482	1	P47712
P28482	1	P19634
P28482	1	Q14005
P28482	1	P10828
P28482	1	Q92974
Q92918	1	P28482
P51452	1	P28482
P28482	1	P49795
P28482	1	Q08499
P28482	1	Q9Y263
P28482	1	Q9UPT5
P28482	1	O00562
P28482	1	Q9UKX7
P28482	1	Q9NXR1
P28482	1	P12270
P28482	1	Q15648
P28482	1	Q96SB3
P28482	1	P50548
P23025	1	Q9UPV0
Q9UQF2	1	O14733
P45983	1	Q9UQF2
Q9UQF2	1	P45983
Q9BY84	1	Q9UQF2
Q9UQF2	1	Q02779
O15357	1	Q9UQF2
Q9UQF2	1	Q92918
P49841	1	P25054
Q9Y2T1	1	P25054
P14778	1	P45983
P14778	1	P51617
P14778	1	Q9NPH3
Q9NPH3	1	P14778
P14778	1	O43187
Q13153	1	P08670
Q13153	1	P53667
Q13153	1	P10398
P17081	1	Q13153
Q13153	1	P14598
Q13153	1	Q14155
Q13153	1	P35240
Q13153	1	P52565
Q13153	1	Q13418
Q13153	1	P78545
Q13153	1	P36871
Q13153	1	Q9UQ80
P08571	1	O15455
Q92630	1	O43255
Q8NES3	1	P46531
Q8NES3	1	Q04721
Q9H488	1	Q8NES3
Q9Y6R4	1	Q8IVH8
Q9Y6R4	1	Q8N4C8
Q14209	1	P14635
Q13635	1	P14635
O00141	1	Q92597
P42345	1	O00141
O00141	1	Q96PU5
O00141	1	Q9UN36
O95786	1	Q9UHD2
P13010	1	P78527
Q06124	1	P40763
O60674	1	Q06124
Q06124	1	P32927
Q06124	1	Q8WU20
Q8WU20	1	Q06124
P46531	1	P10301
P46531	1	P78504
P78504	1	P46531
P49768	1	P46531
P46531	1	Q16665
P46531	1	Q14469
P46531	1	P42345
P49841	1	P46531
P84022	1	P46531
P46531	1	Q13573
Q13573	1	P46531
Q9NR61	1	P46531
P41240	1	P46531
Q9H488	1	P46531
O00505	1	P46531
P49810	1	P46531
O60684	1	P46531
O00629	1	P46531
Q9Y644	1	P46531
P09958	1	P46531
Q4G148	1	P46531
Q8NBI6	1	P46531
O75553	1	P46531
Q8NBL1	1	P46531
P78527	1	P22415
Q9UMN6	1	Q01201
Q13882	1	Q9NRY4
Q9H492	1	Q13501
Q8IXH6	1	Q9H492
P35240	1	Q9NRM7
Q7L9L4	1	Q9NRM7
Q9H8S9	1	Q9NRM7
P53355	1	Q7KZI7
P49841	1	Q7KZI7
Q7KZI7	1	Q8TEW0
Q7KZI7	1	Q7L804
Q7KZI7	1	P46939
P68400	1	O75925
P68400	1	P18858
P68400	1	P25490
P68400	1	P18887
P68400	1	P11831
P68400	1	P27540
P68400	1	Q9UBF6
P68400	1	Q13371
P68400	1	P52907
P68400	1	Q04724
P68400	1	Q15185
P68400	1	P51636
P68400	1	O95644
